"gr-qc/0310025","Hongya Liu","Hongya Liu","Bounce Models in Brane Cosmology and a Gravitational Stability Condition","18 pages, 3 figures, title changed and references added",,,,"gr-qc astro-ph hep-th",,"  Five-dimensional cosmological models with two 3-branes and with a buck
cosmological constant are studied. It is found that for all the three cases
($\Lambda =0$, $\Lambda >0$, and $\Lambda <0$), the conventional space-time
singularity ``big bang'' could be replaced by a matter singularity ``big
bounce'', at which the ``size'' of the universe and the energy density are
finite while the pressure diverges, and across which the universe evolves from
a pre-existing contracting phase to the present expanding phase. It is also
found that for the $\Lambda >0$ case the brane solutions could give an
oscillating universe model in which the universe oscillates with each cosmic
cycle begins from a ``big bounce'' and ends to a ``big crunch'', with a
distinctive characteristic that in each subsequent cycle the universe expands
to a larger size and then contracts to a smaller (but non-zero) size. By
studying the gravitational force acted on a test particle in the bulk, a
gravitational stability condition is derived and then is used to analyze those
brane models. It predicts that if dark energy takes over ordinary matter,
particles on the brane may become unstable in the sense that they may escape
from our 4D-world and dissolve in the bulk due to the repulsive force of dark
energy.
","[{""version"":""v1"",""created"":""Sun, 5 Oct 2003 03:38:39 GMT""},{""version"":""v2"",""created"":""Sun, 4 Jan 2004 03:18:47 GMT""}]","2007-05-23"
"gr-qc/0310026","Yanbei Chen","Alessandra Buonanno, Yanbei Chen","Improving the sensitivity to gravitational-wave sources by modifying the
  input-output optics of advanced interferometers","Figs. 9 and 12 corrected; Appendix added for narrowband data analysis","Phys.Rev. D69 (2004) 102004","10.1103/PhysRevD.69.102004",,"gr-qc",,"  We study frequency dependent (FD) input-output schemes for signal-recycling
interferometers, the baseline design of Advanced LIGO and the current
configuration of GEO 600. Complementary to a recent proposal by Harms et al. to
use FD input squeezing and ordinary homodyne detection, we explore a scheme
which uses ordinary squeezed vacuum, but FD readout. Both schemes, which are
sub-optimal among all possible input-output schemes, provide a global noise
suppression by the power squeeze factor, while being realizable by using
detuned Fabry-Perot cavities as input/output filters. At high frequencies, the
two schemes are shown to be equivalent, while at low frequencies our scheme
gives better performance than that of Harms et al., and is nearly fully
optimal. We then study the sensitivity improvement achievable by these schemes
in Advanced LIGO era (with 30-m filter cavities and current estimates of
filter-mirror losses and thermal noise), for neutron star binary inspirals, and
for narrowband GW sources such as low-mass X-ray binaries and known radio
pulsars. Optical losses are shown to be a major obstacle for the actual
implementation of these techniques in Advanced LIGO. On time scales of
third-generation interferometers, like EURO/LIGO-III (~2012), with
kilometer-scale filter cavities, a signal-recycling interferometer with the FD
readout scheme explored in this paper can have performances comparable to
existing proposals. [abridged]
","[{""version"":""v1"",""created"":""Sun, 5 Oct 2003 11:26:37 GMT""},{""version"":""v2"",""created"":""Tue, 4 Nov 2003 20:08:06 GMT""},{""version"":""v3"",""created"":""Tue, 4 Nov 2003 22:58:52 GMT""},{""version"":""v4"",""created"":""Tue, 9 Mar 2004 07:23:52 GMT""}]","2009-11-10"
"gr-qc/0310027","T. Padmanabhan","T.Padmanabhan","Quasi normal modes: A simple derivation of the level spacing of the
  frequencies","6 pages","Class.Quant.Grav. 21 (2004) L1","10.1088/0264-9381/21/1/L01",,"gr-qc astro-ph hep-th",,"  It is known that the imaginary parts of the frequencies of the quasi normal
modes of the Schwarzschild black hole are equally spaced, with the level
spacing dependent only on the surface gravity. We generalize this result to a
wider class of spacetimes and provide a simple derivation of the imaginary
parts of the frequencies. The analysis shows that the result is closely linked
to the thermal nature of horizons and arises from the exponential redshift of
the wave modes close to the horizon.
","[{""version"":""v1"",""created"":""Sun, 5 Oct 2003 12:54:52 GMT""}]","2009-11-10"
"hep-ph/0310060","Ulrich Jentschura","Krzysztof Pachucki and Ulrich D. Jentschura","Two-Loop Bethe Logarithms","4 pages, RevTeX","Phys.Rev.Lett. 91 (2003) 113005","10.1103/PhysRevLett.91.113005",,"hep-ph",,"  We calculate the two-loop Bethe logarithm correction to atomic energy levels
in hydrogen-like systems. The two-loop Bethe logarithm is a low-energy quantum
electrodynamic (QED) effect involving multiple summations over virtual excited
atomic states. Although much smaller in absolute magnitude than the well-known
one-loop Bethe logarithm, the two-loop analog is quite significant when
compared to the current experimental accuracy of the 1S-2S transition: it
contributes -8.19 and -0.84 kHz for the 1S and the 2S state, respectively. The
two-loop Bethe logarithm has been the largest unknown correction to the
hydrogen Lamb shift to date. Together with the ongoing measurement of the
proton charge radius at the Paul Scherrer Institute its calculation will bring
theoretical and experimental accuracy for the Lamb shift in atomic hydrogen to
the level of 10^(-7).
","[{""version"":""v1"",""created"":""Sat, 4 Oct 2003 20:55:03 GMT""}]","2007-05-23"
"hep-th/0310036","Maxim Cheremisin V","M.V.Cheremisin","Riemann-Silberstein representation of the complete Maxwell equations set","3 pages,1 figure, CMD-EPS'20, S3Z203, Prague, July 19-23, (2004)",,,,"hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The complete set of Maxwell equations is represented by a single equation
using Riemann-Silberstein complex vector of electromagnetic field. The
consistent derivation of the Lorenz gauge condition is presented. We
demonstrate that Fourier form of invariants ${\bf EB}$ and $E^{2}-B^{2}$ are
proportional to dissipated power and equal to zero respectively.
","[{""version"":""v1"",""created"":""Sat, 4 Oct 2003 16:44:01 GMT""},{""version"":""v2"",""created"":""Mon, 23 Apr 2018 15:14:59 GMT""}]","2018-04-24"
"hep-th/0310038","Xinhe Meng","Xin-He Meng, Peng Wang (Nankai U.)","Matter loops corrected modified gravity in Palatini formulation","11 pages, 1 figures, References added","Commun.Theor.Phys.50:275-278,2008","10.1088/0253-6102/50/1/53",,"hep-th",,"  Recently, corrections to the standard Einstein-Hilbert action are proposed to
explain the current cosmic acceleration in stead of introducing dark energy. In
the Palatini formulation of those modified gravity models, there is an
important observation due to Arkani-Hamed: matter loops will give rise to a
correction to the modified gravity action proportional to the Ricci scalar of
the metric. In the presence of such term, we show that the current forms of
modified gravity models in Palatini formulation, specifically, the 1/R gravity
and $\ln R$ gravity, will have phantoms. Then we study the possible
instabilities due to the presence of phantom fields. We show that the strong
instability in the metric formulation of 1/R gravity indicated by Dolgov and
Kawasaki will not appear and the decay timescales for the phantom fields may be
long enough for the theories to make sense as effective field theory . On the
other hand, if we change the sign of the modification terms to eliminate the
phantoms, some other inconsistencies will arise for the various versions of the
modified gravity models. Finally, we comment on the universal property of the
Palatini formulation of the matter loops corrected modified gravity models and
its implications.
","[{""version"":""v1"",""created"":""Sun, 5 Oct 2003 01:11:19 GMT""},{""version"":""v2"",""created"":""Wed, 15 Oct 2003 02:30:16 GMT""}]","2008-11-26"
"math-ph/0310005","Wung-Hong Huang","Wung-Hong Huang","On Tachyon Condensation of Intersecting Noncommutative Branes in
  M(atrix) Theory","Latex, 11 pages, typos corrected","Phys.Lett. B578 (2004) 418-424","10.1016/j.physletb.2003.10.087",,"math-ph hep-th math.MP",,"  The interaction between the intersecting noncommutative D-branes (or
membranes) is investigated within the M(atrix) theory. We first evaluate the
spectrum of the off-diagonal fluctuation and see that there is a tachyon mode,
which signals the instability of the intersecting branes. We next explain in
detail how the tachyon modes (which are the off-diagonal fluctuations) can be
combined with the original branes (which are the diagonal elements) to become a
new diagonal matrix, which then represents the new recombined configurations
after the tachyon condensation. The tachyon condensation configurations of the
noncommutative branes we find are different from those of the commutative cases
studied in the previous literatures.
","[{""version"":""v1"",""created"":""Sun, 5 Oct 2003 13:37:25 GMT""},{""version"":""v2"",""created"":""Sun, 12 Oct 2003 12:46:53 GMT""},{""version"":""v3"",""created"":""Thu, 23 Oct 2003 10:40:13 GMT""}]","2015-06-26"
"math/0310052","Tristan Riviere J.","Tristan Riviere and Gang Tian","The Singular Set of 1-1 Integral Currents","67 pages",,,,"math.AP math.DG",,"  We prove that 2 dimensional Integral currents (i.e. integer multiplicity 2
dimensional rectifiable currents) which are almost complex cycles in an almost
complex manifold admitting locally a compatible symplectic form are smooth
surfaces aside from isolated points and therefore are J-holomorphic curves.
","[{""version"":""v1"",""created"":""Sat, 4 Oct 2003 18:10:47 GMT""}]","2007-05-23"
"math/0310053","Sadok Kallel","Sadok Kallel and Denis Sjerve","On the Group of Automorphisms of Cyclic Covers of the Riemann Sphere","23 pages, 1 figure",,,,"math.AG math.GR",,"  This note uses some recent calculations of Conder and Bujalance (on
classifying finite index group extensions of Fuchsian groups with abelian
quotient and torsion free kernel) in order to determine the full automorphism
groups of some cylic coverings of the line (including curves of Fermat and
Lefschetz type). The answer is complete for cyclic covers that branch over
three points.
","[{""version"":""v1"",""created"":""Sat, 4 Oct 2003 21:01:58 GMT""}]","2007-05-23"
"math/0310054","Ziv Ran","Ziv Ran","Normal bundles of rational curves in projective spaces","42 pages",,,,"math.AG",,"  We determine the splitting (isomorphism) type of the normal bundle of a
generic genus-0 curve with 1 or 2 components in any projective space, as well
as the (sometimes nontrivial) way the bundle deforms locally with a general
deformation of the curve. We deduce an enumerative formula for divisorial loci
of smooth rational curves whose normal bundle is of non-generic splitting type.
","[{""version"":""v1"",""created"":""Sun, 5 Oct 2003 02:20:54 GMT""}]","2007-05-23"
"nucl-th/0310017","Mariana Kirchbach","G. Cabral, M. Kirchbach","Lagrangians for invariant sub-spaces of the squared Pauli-Lubanski
  vector","3 pages, Contribution to the X Mexican School on Particles and
  Fields, 2002; The calculations by the symbolic program Mathematica have been
  performed by us during the time period Sept. 10, 2002-Febr. 05, 2003 at the
  computer heritage.reduaz,mx, courtesy D.V.Ahluwalia","AIP Conf.Proc. 670 (2003) 544-546","10.1063/1.1594388",,"nucl-th",,"  We present an alternative formalism to the Rarita-Schwinger framework for the
description of ""has-been"" higher spins at rest that avoids the Velo-Zwanziger
problem.
","[{""version"":""v1"",""created"":""Sun, 5 Oct 2003 01:13:00 GMT""}]","2009-11-10"
"physics/0310022","Timo Nieminen","H. Rubinsztein-Dunlop, T. A. Nieminen, M. E. J. Friese, N. R.
  Heckenberg","Optical trapping of absorbing particles","13 pages, 11 figures","Advances in Quantum Chemistry 30, 469-492 (1998)",,,"physics.optics",,"  Radiation pressure forces in a focussed laser beam can be used to trap
microscopic absorbing particles against a substrate. Calculations based on
momentum transfer considerations show that stable trapping occurs before the
beam waist, and that trapping is more effective with doughnut beams. Such
doughnut beams can transfer angular momentum leading to rotation of the trapped
particles. Energy is also transferred, which can result in heating of the
particles to temperatures above the boiling point of the surrounding medium.
","[{""version"":""v1"",""created"":""Sun, 5 Oct 2003 04:44:51 GMT""}]","2007-05-23"
"physics/0310023","Timo Nieminen","Timo A. Nieminen and Dmitri K. Gramotnev","Non-steady-state extremely asymmetrical scattering of waves in periodic
  gratings","7 pages, 3 figures. This paper is freely available online at
  http://www.opticsexpress.org/abstract.cfm?URI=OPEX-10-6-268 which includes
  multimedia files not included in this preprint version","Optics Express 10, 268-273 (2002)","10.1364/OE.10.000268",,"physics.optics",,"  Extremely asymmetrical scattering (EAS) is a highly resonant type of Bragg
scattering with a strong resonant increase of the scattered wave amplitude
inside and outside the grating. EAS is realized when the scattered wave
propagates parallel to the grating boundaries. We present a rigorous algorithm
for the analysis of non-steady-state EAS, and investigate the relaxation of the
incident and scattered wave amplitudes to their steady-state values.
Non-steady-state EAS of bulk TE electromagnetic waves is analyzed in narrow and
wide, slanted, holographic gratings. Typical relaxation times are determined
and compared with previous rough estimations. Physical explanation of the
predicted effects is presented.
","[{""version"":""v1"",""created"":""Sun, 5 Oct 2003 08:08:43 GMT""}]","2015-06-26"
"physics/0310024","Zhen Ye","Zhong An and Zhen ye","Band gaps and localization of water waves over one-dimensional
  topographical bottoms","3 pages, five figures","Appl. Phys. Lett. 84, 2952 (2004)","10.1063/1.1695200",,"physics.flu-dyn",,"  In this paper, the phenomenon of band gaps and Anderson localization of water
waves over one-dimensional periodic and random bottoms is investigated by the
transfer matrix method. The results indicate that the range of localization in
random bottoms can be coincident with the band gaps for the corresponding
periodic bottoms. Inside the gap or localization regime, a collective behavior
of water waves appears. The results are also compared with acoustic and optical
situations.
","[{""version"":""v1"",""created"":""Sun, 5 Oct 2003 14:35:20 GMT""}]","2009-11-10"
"quant-ph/0310026","Alex D. Gottlieb","Alex D. Gottlieb","Two examples of discrete-time quantum walks taking continuous steps","6 pages. Title changed and more content added",,,,"quant-ph",,"  This note introduces some examples of quantum random walks in d-dimensional
Eucilidean space and proves the weak convergence of their rescaled n-step
densities. One of the examples is called the Plancherel quantum walk because
the ""quantum coin flip"" is the Fourier Integral (or Plancherel) Transform. The
other examples are the Birkhoff quantum walks, so named because the coin flips
are effected by means of measure preserving transformations to which the
Birkhoff's Ergodic Theorem is applied.
","[{""version"":""v1"",""created"":""Sat, 4 Oct 2003 19:42:14 GMT""},{""version"":""v2"",""created"":""Sat, 20 Dec 2003 17:00:28 GMT""}]","2007-05-23"
"quant-ph/0310029","Darin Goldstein","Darin Goldstein","Quantum Modeling","16 pages, 5 figures, in Proceedings, SPIE Conference on Quantum
  Computation and Quantum Information, pp. 116-127, April 21-22, 2003",,"10.1117/12.485746",,"quant-ph",,"  We present a modification of Simon's algorithm that in some cases is able to
fit experimentally obtained data to appropriately chosen trial functions with
high probability. Modulo constants pertaining to the reliability and
probability of success of the algorithm, the algorithm runs using only
O(polylog(|Y|)) queries to the quantum database and O(polylog(|X|,|Y|))
elementary quantum gates where |X| is the size of the experimental data set and
|Y| is the size of the parameter space.We discuss heuristics for good
performance, analyze the performance of the algorithm in the case of linear
regression, both one-dimensional and multidimensional, and outline the
algorithm's limitations.
","[{""version"":""v1"",""created"":""Sat, 4 Oct 2003 23:19:55 GMT""}]","2009-11-10"
"quant-ph/0310030","Shi-Jian Gu","Shi-Jian Gu, You-Quan Li, and Hai-Qing Lin","Local entanglement and quantum phase transition in the Hubbard model","5 pages, 3 figures","Phys. Rev. Lett 93, 086402 (2004)","10.1103/PhysRevLett.93.086402",,"quant-ph",,"  The local entanglement $E_v$ of the one-dimensional Hubbard model is studied
on the basis of its Bethe-ansatz solution. The relationship between the local
entanglement and the on-site Coulomb interaction $U$ is obtained. Our results
show that $E_v$ is an even analytic function of $U$ at half-filling and it
reaches a maximum at the critical point U=0. The variation of the local
entanglement with the filling factor shows that the ground state with maximal
symmetry possesses maximal entanglement. The magnetic field makes the local
entanglement to decrease and approach to zero at saturated magnetization. The
on-site Coulomb interaction always suppresses the local entanglement.
","[{""version"":""v1"",""created"":""Sun, 5 Oct 2003 10:08:17 GMT""}]","2015-06-26"
